gt_text,pred_text
で妊娠して,で妊娠して
もう働き続けられる形はないかなっていうふうに,もう働き続けれる形はないかなっていうふうに
ずっと模索をし始めました,ずっと模索をし始めました
ちょうど次女が生まれたときに出会ったのがママの働き方応援隊,ちょうど次女が生まれた時に出会ったのがママの働き方応援隊
通称ママハタという仕事でした,通称ママハタという仕事でした
このママハタは,このママ旗は
子育て中がメリットになる働き方を作るというミッションを掲げていて,子育て中がメリットになる働き方を作るというミッションを掲げていて
私はそのワードにビビビっときました,私はそのワードにビビビッときました
これなら子供と一緒に働ける,これなら子供と一緒に働ける
仕事を通して社会と繋がれるって思ったんですね,仕事を通して社会とつながれると思ったんですね
そのママハタの取り組みの一つが,そのまま旗の取り組みの一つが
赤ちゃん先生プロジェクトというものです,赤ちゃん先生プロジェクトというものです
小学校から高齢者施設行政や企業に出向いて,小学校から高齢者施設行政や企業に出向いて
様々なプログラムを提供しています,さまざまなプログラムを提供しています
たとえば高校大学では学生さんたちに,例えば高校大学では学生さんたちに
結婚出産を含めたキャリアデザインっていうものを考えてもらっています,結婚出産を含めたキャリアデザインっていうものを考えてもらっています
そうしたら女子学生が言うんですね,そうしたら女子学生が言うんですね
私はキャリアの邪魔になるので子供は産みませんって言っていた女子大学生が,私はキャリアの邪魔になるので子供は産みませんって言っていた女子大学生が
赤ちゃん先生受講後,赤ちゃん先生受講後
あ結婚出産もありかも,結婚出産もありかも
なんだかそれらを含めたキャリアデザインも考えてみようと思いますって,それらを含めたキャリアデザインも考えてみようと思いますって
言われたりします,言われたりします
ある時男子学生は,ある時男子学生は
僕は就職は大企業しか考えていません,僕は就職は大企業しか考えていません
でもお母さんたちの話を聞いたときに地域の企業でもいいかなって,でもお母さんたちの話を聞いた時に地域の企業でもいいかなって
その方がパートナーと子育て手伝えたりするから楽にできるのかも,その方がパートナーと子育てに手伝えたりするから楽にできるのかも
っていう言葉ももらったりします,っていう言葉をもらったりします
他にも行政や企業に出向いたりもします,他にも行政や企業に出向いたりもします
たとえば商品開発やイベントの企画などお手伝いをしているんですけども,例えば商品開発やイベントの企画などお手伝いをしているんですけども
実際に現場に行くと子連れっていうのは本当に厳しくて,実際に現場に行くと子連れっていうのは本当に厳しくて
どんな声が出てくるかっていうとこれですね,どんな声が出てくるかっていうとこれですね
子連れで何ができる,子連れで何ができる?
母親は子育てに専念するものだろ,母親は子育てに専念するものだろう
子どもを犠牲にしてまでも働きたいの,子どもを犠牲にしてまでも働きたいの?
子連れでなんて考えが甘いっていうような言葉を,子連れでなんて考えが甘いっていうような言葉を
相手から言われることは本当に多々ありました,相手から言われることは本当に多々ありました
社会の子連れに対する壁の厚さにぶち当たって,社会の小連れに対する壁の厚さにぶち当たって
その度に凹み涙することが多々あります,その度にへこみ涙することが多々あります
まだまだもう子連れの人が働くっていうのはあの周りに理解が低いんだなっていうのを,まだまだ子連れの人が働くっていうのは周りに理解は低いんだなっていうのを
ひしひしと感じています,ひしひしと感じています
そうは言ってもこのような取り組みをずっと六年間ぐらい続けてきて,そうはいってもこのような取り組みをずっと6年間ぐらい続けてきて
ママ本来の能力に気付き始めた企業さんも結構あります,ママ本来の能力に築き始めた企業さんとかも結構あります
男社会とは違う物の見方をするママによって色んなことが生まれているんですね,男社会とは違う物の見方をするママによっていろんなことが生まれているんですね
たとえばイベントとかよく手伝ったりするんですけど,例えばイベントとかよく手伝ったりするんですけど
ママたちって一番消費者に近い存在と言われています,ママたちって一番消費者に近い存在と言われています
企業担当者の方からママたちに事前にレクチャーを受けて,企業担当所の方からママたちに事前にレクチャーを受けて
そのママたちはその事前にレクチャーで受けたことを,そのママたちはその事前にリクチャーを受けたことを
消費者目線で自分の言葉にして,消費者目線で自分の言葉にして
お客様に伝えることができます,お客様に伝えることができます
そうするとお客様もすごく安心して,そうするとお客様もすごく安心して
あぁこれすごい良いものなんだって思って下さったりします,これすごいいいものなんだって思ってくださったりします
使い方の工夫までアドバイスしたりします,使い方の工夫までアドバイスしたりします
そういう働き方を見てると企業の担当者から,そういう働き方を見てると企業の担当者から
ママすぐちょっとうちの会社に働きに来てくれへん,すぐちょっとうちの 会社に働きに来てくれへん
子ども連れて来てもええから託児所ないけどみたいな言葉を,子供連れてきてもええから託辞書ないけどみたいな言葉
よく言われたりします,よく言われたりします
実際にイベントで携わったママが,実際にイベントで携わったママが
本当に担当企業のところに本格的に就職することも出てきています,本当に担当企業のところに本格的に就職することも出てきています
もう一つは実際にファミリー向けの商品を男性が企画していたりするので,もう一つは実際にファミリー向けの商品を男性が企画していたりするので
ここをママ目線でアドバイスしたりもしさせて頂いてます,ここをママ目線でアドバイスしたりもさせていただいています
ホームページだったりチラシだったりに反映できて,ホームページだったりチラシだったりに反映できて
反響が出たっていう声も頂いたりもしています,反響が出たっていう声もいただいたりもしています
実際にママと仕事をすることで当初のネガティブなイメージも払拭されて,実際にママと仕事をすることで当初のネガティブなイメージも払拭されて
ママの能力などを理解してくれるクライアントさんが増えてきています,ママの能力などを理解してくれるクライダントさんが増えてきています
行政や企業に出向く時は,行政や企業に出向く時は
名刺を持って自分の名前を名乗ったりします,名刺を持って自分の名前を名乗ったりします
私はずっと十三年間何々くんのママ何々ちゃんのママって,私はずっと13年間何々君のママ何々ちゃんのママって
子ども四人いるのでずっと言われ続けました,世にいるのでずっと言われ続けました
でママって呼ばれていると,でママって呼ばれていると
本当に自分のアイデンティティを見失ってしまうんですね,本当に自分のアイディティティを見失ってしまうんですね
ふと自分の名前を呼ばれたときに振り向けないぐらい,ふと自分の名前を呼ばれた時になんか振り向けないぐらい
自分って何者なのかっていうのを見失いがちになります,自分って何者なのかっていうのを見失いがちになります
このき活動を機に名刺を持ったママたちが言うんです,この活動期に名刺を持ったママたちが言うんです
久しぶりに自分の名前フルネームで名乗りました,久しぶりに自分の名前フルネームで名乗りました
いつぶりですかねっていうふうに,いつぶりですかねっていうふうに
喜んでる姿を見るのが私は本当にとっても好きです,喜んでる姿を見るのは私は本当にとっても好きです
自分の仕事となると,自分の仕事となると
やっぱり自分自身の名前を名乗りながら仕事をしていくので,やっぱり自分自身の名前を名乗りながら仕事をしていくので
自分自身のアイデンティティっていうのが,自分自身のアイデンティティーっていうのが
本当に戻ってくるんだなっていうことを体感しています,本当に戻ってくるんだということを体感しています
この写真なんですけどなんの時か分かります,この写真なんですけど何の時か分かります?
契約書ベースで仕事をしているんですけど,契約書ベースで仕事をしているんですけど
契約も自分で進めていくんですねママが,契約も自分で進めていくんですねママが
で契約を取り付けました,契約を取り付けました
契約を取り付けたらうわよっしゃーって,契約を取り付けたらうわよっしゃって
でもめっちゃこれ責任重いやんっていうふうに,でもめっちゃこれ責任重いやんっていうふうに
いつもママたちから声が上がります,いつもママたちから声が上がります
自分の中で仕事っていうのが自分ごとになって位置付けられて,自分の中で仕事っていうのが自分ごとになって位置づけられて
しっかりと自立していくっていうところが,しっかりと自立していくっていうところが
私はそこがすごく大事だなと思っています,私はそこがすごく大事だなと思っています
このように子育て真っ最中であるにも関わらず,このように子育て真っ最中であるにもかかわらず
ママも仕事を通して成長できるのです,ママも仕事を通して成長できることができるのです
このような成長を促すために,このような成長を流すために
実はママハタの中にはポジションという考え方があります,実はママ旗の中にはポジションという考え方があります
私も順番にステップ一から踏んできたんですが,私も順番にステップ1から踏んできたんですが
ステップが上がるにつれて人に会う数が全然違うんですね,ステップが上がるにつれて人に合う数が全然違うんですね
実は子育て真っ最中だと,実は子育て真っ最中だと
公園とか幼稚園ママ保育園ママっていう形で,公園とか幼稚園ママ保育園ママっていう形で
子育て中のお母さんとのコミュニティはすごくあるんですけど,子育て中のお母さんとのコミュニティーはすごくあるんですけど
全然違う価値観の人たちと出会うことっていうのは,全然違う価値観の人たちと出会うことっていうのは
まず子育て中では難しいなと思っています,まず子育て中では難しいなと思っています
様々な価値観の人と数多く出会うことによって,さまざまな価値観の人と数多く出会うことによって
私自身も本当に仕事を通して自分の成長を実感しています,私自身も本当に仕事を通して自分の成長を実感しています
ママは子育てについて社会の中や地域の中で,ママは子育てについて社会の中や地域の中で
解決していくべきことを感覚を通して知っています,解決していくべきことを感覚を通して知っています
たとえばベビーカーを押していて段差に気付いたりとか,例えばベビー顔をしていて段差に気づいたりとか
物を買っても使い勝手が悪いなと思ったら,物を買っても使い勝手が悪いなと思ったら
それを工夫してどうやったら使い勝手が良くなるかとか,それを工夫してどうやったら使い勝手が良くなるかとか
っていうふうなことをいつも工夫を積み重ねた生活をしています,っていうふうなことをいつも工夫を積み重ねた生活をしています
本当に子育て期間限定と言われてますが気付くことがすごく多いんですね,本当に子育て期間限定と言われてますが気づくことがすごく多いんですね
私も子どもがいなければ気付かなかったことっていうのは,私も子どもがいなければ気づかなかったことっていうのは
この三十九年生きてきて本当にたくさんあったなと,この39年生きてきて本当にたくさんあったなと
今振り返るとよく思います,今振り返るとよく思います
そうして気付いた地域や社会の課題を,そうして気づいた地域や社会の課題を
ビジネスとして解決するママの社会起業家が増えたら,ビジネスとして解決するママの社会起業家が増えたら
本当に世の中も変わると確信しています,本当に世の中も変わると確信しています
今の状況を変えるのは,今の状況を変えるのは
一番の当事者であるママたちの声や行動が鍵になると思っています,一番の当事者であるママたちの声や行動だ鍵になると思っています
私はこの六年間でほんと子どもを連れながら,私はこの6年間で本当子供連れながら
北海道から沖縄まで全国を渡り歩きました,北海道から沖縄まで全国を渡り歩きました
リアルな声を聞いてきました,リアルな声を聞いてきました
社会と繋がりたい子供と一緒に何かしたい,社会とつながりたい子どもと一緒に何かしたい
誰かの役に立ちたいっていうやる気のあるママが,誰かの役に立ちたいっていうやる気のあるまま
本当に日本には山ほどいるんだなっていうことを,本当に日本には山ほどいるんだなっていうことを
なんかこのままこのママたちを眠らしているのは,このままこのママたちを眠らしているの
もったいなすぎるって本当に心から思います,もったいなすぎるって本当に心から思います
これは本当に日本にとっても大きな損失になるんじゃないかなって,これは本当に日本にとっても大きな損失になるんじゃないかなって
実際私は私なんて私なんかがって,実際私はもう私なんてって私なんかがあって
毎日不安で自信がなかった,毎日不安で自信がなかった
でもそんな自分だから伝えたいことがあります,でもそんな自分だから伝えたいことがあります
自分自身の可能性に気付いて,自分自身の可能性に気づいて
一歩を踏み出す勇気と行動が誰かの役に立つっていうことです,一歩を踏み出す勇気と行動が誰かの役に立つっていうことです
目の前の人を笑顔にできるっていうことです,目の前の人を笑顔にできるということです
私自身本当に子連れだと働けないって思ってました,私自身本当に子連れだと働けないって思ってました
赤ちゃんの存在っていうのは制限だと思っていました,赤ちゃんの存在っていうのは制限だと思ってました
自分の時間も無くなるし,自分の時間もなくなるし
でもなんか制限されていたりちょっとした負荷がかかっている方が,でもなんか制限されていたりちょっとした負荷がかかってる方が
人がパフォーマンスがあがるっていうことも体感しました,人がパフォーマンスが上がるっていうことも体感しました
自信っていうのは本当に経験の無さなんだなっていうことも,自信っていうのは本当に経験のなさなんだなっていうことも
自身で体感してきました,自身で体感してきました
でも皆さんに最後にメッセージを伝えたいと思います,でも皆さんに最後にメッセージを伝えたいと思います
制限されているっていうことは,制限されているっていうことは
視点を変えられたら新たな価値になるのではないでしょうか,視点を変えれたら新たな価値になるのではないでしょうか
ご清聴ありがとうございました,ご清聴ありがとうございました
難しくないですか,難しくないですか
あれこれどれくらい自分伝わってるのかなみたいな,これでどれぐらい自分伝わってるのかなみたいな
もう帰りたくなった方いらっしゃいませんか,帰りたくなった方いらっしゃいませんか
あぁなんかそれなりにやってる人なのかなみたいなことですかね,ああなんかそれなりにやってる人なのかなみたいなことですかね
こんな人ですというのを表すための肩書きなんです,こんな人ですってのを表すための肩書きなんです
それを島たらしめているマグマがその下にあるはずなんですよ,それを島たらしめているマグマがその下にあるはずなんですよ
二十代はですねその肩書きをすごく悩んだ十年だったんですね,20代はですねその肩書きをすごく悩んだ10年だったんですね
で僕あのぶっちゃけ秋田生まれの田舎者でして,僕、ぶっちゃけ秋田生まれの田舎者でして
で念願叶ってウェブデザイナーになりました,念願かなってウェブデザイナーになります
二十四歳で転職したときはアートディレクター,24歳で転職した時はアートディラクター
ここまできましたよ,ここまでいきました
兼松さんこれ長いの削っていいですかみたいなそんなこともありました,これ長いので削っていいですかみたいなそんなこともありました
だからこれを名乗ってもっともっと成長するんだ,だからこれを名乗ってもっともっと成長するんだ
私は何者なんだろう何がしたかったんだろう,私は何者なんだろう何がしたかったんだろう
のう勉強大好き勉強家だねと言われたわけです,勉強大好き勉強家だねって言われたら
もうすごくカチッとハマった気がしたんですね,すごくカツッとハマった気がしたんですね
けれどもそれが僕にとってかなり大きな意味を持ち始めて人生を変えます,けれどもそれが僕にとってかなり大きな意味を持ち始めて人生を変えます
で色々やってるとですね,いろいろやってるとですね
実験もして失敗もたくさんしてできるようになろうとする,実験もして失敗もたくさんしてできるようになろうとする
それまではなんて中途半端な自分なんだろう,それまではなんて中途半端な自分なんだろう
さてこの後どうしようってことなんですけども,さてこの後どうしようってことなんですけども
高野山でねお坊さんになってるかもしれない,高屋さんでお坊さんになってるかもしれない
まあビービービービー言ってね,BBB言うてね
もう色々ネタがあってですねちょっと僕が真似するとあんまりつまらなくなるので,いろいろネタがあってですねちょっと僕が真似するとあまりつまんなくなる
ガラケーんなんかちょっと細かすぎないかな,もうちょっと細かくすぎないかな
すごいもう車内がドッカンドッカン笑い包まれるわけですけど,すごいもう社内がどっかんどっかん笑い包まれるわけですけど
研究してるかもしれないですよねわかんないですけど,研究してるかもしれないですよね分かんないですけど
小説家になりたいって思ってる方いるかもしれませんが,小説家になりたいって思ってる方はいるかもしれませんが
コメディアンのようなバスの運転手さん,コメディアンのようなバスの運転手さん
そういうことでは決してなくて,そういうことでは決してなくて
一つ目は自分にとってはまあごくごく当たり前のことなんだけども,1つ目は自分にとってはごくごく当たり前のことなんだけども
たとえばイラスト上手な人がいるじゃないですか,イラスト上手な人いるじゃない
当たり前にできることを他の人に教えてもらう,当たり前にできることを他の人に教えてもらって
あとコメディアンって多分そういう成分もありそうなんですよね,コメディアンっていうの多分そういう成分もありそうなんですよね
自分の力を十分に発揮できそうだなぁ,自分の力を十分に発揮できそうだな
じゃあ結婚式の司会やっておぉもう喜んでやるよみたいなね,じゃあ結婚式の司会やっていてほうもう喜んでやるよみたいなね
なんか周りからやたらすごいねって言われることって何ですか,なんか周りからやたらすごいねと言われることって何ですか
そんな深い自分と向き合える問いを持って頂きながら,そんな深い自分と向き合う問いを持っていただきながら
それ食べますか,それ食べますか?
まあなんか頭ではわかってるんですけど,頭では分かってるんですけど
ついついこう遠慮しちゃいます,ついつい遠慮しちゃいます
自分の思ったこととかやりたいことを全然伝えられなくて,自分の思ったこととかやりたいことを全然伝えられなくて
でまあそんなこう海外の経験とかで学んだことの一つに,そんな海外の経験とかで学んだことの一つに
例えばこう僕だったらこうするのになとか,例えば僕だったらこうするのになとか
で広告のクリエイターってあーこの様々な企業や社会の,広告のクリエーターってこの様々な企業や社会の
まあどっちかっていうと結構こう色んな制限とかルールとか,どっちかというと結構いろんな制限とかルールとか
で制限やルールですね,制限やルールですね
突き抜けた表現をしようとか,突き抜けた表現をしようとか
なんかこうこんなことやりたいあんなことやりたいというのを,こんなことやりたいあんなことやりたいっていうのを
で実際に僕がその野望リストを活用した例というのをちょっと紹介しながら,実際に僕が野望リストを活用した例というのを紹介しながら
まあとても規模としては小さいものでした,とても規模としては小さいものでした
こう例えば右手ない選手の右側を攻めるとか,例えば右手ない選手の右側を攻めるとか
そしてすごく強いなと思いました,そしてすごい強いなって思いました
卓球の台をこう変形させてスケッチにすることで,卓球の台を変形させてスケッチにすることで
人一倍走りまわらなきゃいけない卓球をしているとか,人一倍走り回らなきゃいけない脱臼をしてるとか
で一番右の茶田選手はえー車椅子の選手なんですけど,一番右のチャタ選手は車いすの選手なんですけど
というふうにこのパラ卓球の変形台というのは,というふうにこのパラ卓球の変形台っていうのは
選手二十人の形があるからこう二十枚作りたいねとか,選手20人の形があるから20枚作りたいねとか
実際にこの卓球台なんて作ったことないんで,実際にこの卓球台なんて作ったことないんで
まとりあえずこうダンボールを切ってやってみようとか,とりあえず段ボール切ってやってみようとか
僕たちをサポートしてくれました,僕たちをサポートしてくれます
それがこれです,それがこれです
思ったことを言ってそれが形になりました,思ったことを言ってそれが形になりました
なんかこうアートとしてもこう見応えのある作品に,アートとしても見応えのある作品に
それを三台こう真夜中に運び込む作業とかをして,それを3台真夜中に運び込む作業とかをして
でえっと僕たちその野望リストに書いたからと言って,僕たち野望リストに書いたからといって
でもそれでもあの書き続けました,でもそれでも書き続けました
まあちょっとどこからはじめていいかなっていうのがまだわかんなかったりもします,ちょっとどこから始めていいかなっていうのがまだ分かんなかったりもします
まあ大事なのはそのリストに自分のやりたいことをちゃんと書いて,大事なのはそのリストに自分のやりたいことをちゃんと書いて
パラ卓球の魅力っていうのを知ってもらいました,パラ卓球の魅力っていうのを知ってもらいました
それってやっぱりこうロゴやポスターデザインだけでは,それってやっぱりロゴデザインとかポスターデザインだけでは
実現したおかげでここまでこれたのかなと思っています,実現したおかげでここまで来れたのかなと思っています
自分がわくわくする気持ちを人にシェアするっていうことが,自分がワクワクする気持ちを人にシェアするということが
僕は誰でしょう,僕は誰でしょう
残念ながらしません,残念ながらしません
僕も本当は医療崩壊をすすめたいわけではありません,僕も本当は医療崩壊を進めたいわけではありません
何か直接人の役に立てる仕事って,何か直接人の役に立てる仕事って
大きな病院でですね胃カメラしたりそういうことをしました,大きな病院でイカメラしたりそういうことを知りました
先生胃ろうあの胃カメラできるから胃ろうを入れてくれないか,先生胃カメラできるから色を入れてくれないか
何例も何例もやっていくうちにだんだん上手になってきた,何例も何例もやってる口にだんだん上手になってきて
ほとんどのえー病棟にいる患者さんが,ほとんどの病棟にいる患者さんが
その状態を見たときに僕は本当にショックを受けました,その状態を見た時に僕は本当にショックを受けました
僕は医者をやめようとおも思いながら悩んでいました,僕は医者を辞めようと思いながら悩んでいます
でそこで頑張っている村上先生って人が,そこで頑張っている先生、村上先生という人が
まあ北海道の中ではかなり近い方なんですけど,北海道の中ではかなり近い方なんですけど
メロンそしてさっき言った財政破綻,メロンそしてさっき言った財政破綻
四十五．六％,ありがとうございました
これだけ高齢者が多い日本一高齢者が多いところで,これだけ高齢者が多い日本一高齢者が多いところで
医療崩壊一言で言いますけど,医療崩壊一言で言いますけど
小さな診療所十九床になりました,小さな診療所19床になりました
しかも救急病院もなくなった,しかも救急病院も亡くなった
ただ例えば心筋梗塞,ただ例えば心筋梗塞
じゃあこの状況で,じゃあこの状況で
どういうことか,どういうことか
この人はですねえー診療所の近くで床屋さんをやってて,この人は診療所の近くで床屋さんをやってて
血圧はこんだけ今下がってるぞとかですね,血圧はこんだけ今下がってるととかですね
でまあもちろん大きな病気とかえー怪我とかですね大きな怪我とかしたときは,もちろん大きな病気とか、けがとかですね、大きな怪我とかした時は
そのためにストレッチをやるんだって言って,そのためにステッチをやるんだ
病院があること以上に価値があることだと僕は思います,病院があること以上に価値があることだと僕は思います
この方えーまだお元気な頃の写真,この方まだお元気な頃の写真
入院して治療しましょうって話になります,入院して治療しましょうと話になります
二度と行かなかった,二度と行かなかった
亡くなる前の日の晩までまんじゅう食べてたそうです,亡くなる前の日の晩までまんじゅう旅です
僕が総合病院時代に感じていたこと,僕が総合病院時代に感じていたこと
救急車の出動回数,救急車の出動回数
高齢化率下がってんじゃないですよ,高齢化率下がってんですね
でもなんとですねこうなっちゃいました,でもなんとですねこうなっちゃいました
あのばあちゃんは助けてくれと思ってないんです,あのバージャンは助けてくれって思ってないんです
そういう世界です,そういう世界です
なんと一時よりだいぶ下がった,なんと1時よりだいぶ下がった
なんと死亡率まで下がっちゃったんですね,なんと死亡率まで下がっちゃったんですね
何がポイントか,何がポイントか
日本人の病気の大部分は生活習慣病から起きてるといいます,日本人の病気の大部分は生活習慣病から起きているといいます。
いずれ医療が解決できない問題がやってきます,いずれ医療が解決できない問題がやってきます
もうもちろんですね,もちろんですね
その事実があるだけでも結果は全然違うと思います,その事実があるだけでも結果は全然違うと思います
これがポイントだと思います,これがポイントだと思います
でも確かにですよ,でも確かにですよ
これを一人あたりにすると,これを1人当たりにすると
九十代のじいちゃんばあちゃんを比べたら,90代のじいちゃんばあちゃんを比べたら
となると今生まれてきた赤ん坊は,となると今生まれてきた赤ん坊は
数十年後には四十％になります,数十年後には40%になります
でも日本中がいずれ夕張みたいに,でも日本中がいずれ夕張みたいに
ほぼ横ばいだったのにこの百年で,ほぼ横ばいだったのにこの100年で
今までの意識で今後の百年を乗り切れるという保証はないですね,今までの意識で今後の100年を乗り切れるという保証はないですね
病院がなくてもやっていけるよっていうような時代に,病院がなくてもやっていけるよっていうような時代に
日本だけじゃないですよ世界中が高齢化率がどんどん上がっていく,日本だけじゃないですよ世界中が高齢化率がどんどん上がっていく
日本に世界中が注目してます,世界中が注目しています
じゃあどうするか,じゃあどうするか
もしこうなったら世界中がびっくりしますよね,もしこうなったら世界中がびっくりしますよね
これからは日本モデルにしなきゃいけないなと思ってます,これからは日本モデルにしなきゃいけないなと思っています
でももしかしたら今かわいそうなのは僕らかもしれない,でももしかしたら今かわいそうなのは僕らかもしれない
日本が変われば世界が変わると僕は勝手に思っています,日本が変われば世界が変わると僕は勝手に思っています
みなさんは本気で楽しんだことがありますか,皆さんは本気で楽しんだことがありますか?
こちらのしゃし写真をご覧ください,こちらの写真をご覧ください
結構いますね,結構いますね
ここも手前も,うむ?
完璧だ,やった!
広告主である企業で本当に働いている人たちをモデルに,広告主である企業で本当に働いている人たちをモデルに
二十台ものフラッシュをいろんな方向から光らせて,20代ものフラッシュをいろんな方向から光らせて
バシバシバシッと連写はできません,バシバシバシと冷車はできません
会社の皆さんと綿密な打ち合わせをします,会社の皆さんと 念密な打ち合わせをします
自由で自然で自主性のある,自由で自主性のある
盛り上がっていきます,盛り上がっていきます
緊張感やリアル感が全然違いますし,緊張感やリアル感が全然違いますし
ゆっくりご覧ください,ゆっくりご覧ください
長男ですし仕事が順調だったので,長なんですし仕事が順調だったので
何かを創り出すアート志向が強い自分に似合うはずも無く,何かを作り出すアート思考が強い自分に似合うはずもなく
次は塗装の部門に異動します,次は塗装の部門に移動します
昔はこういう方が一人や二人会社の中にいらっしゃいましたよね,昔はこういう方が1人や2人会社の中にいらっしゃいましたよね
僕はこのときに思いました,僕はこの時に思いました
どちらかというと写真は好きではありませんでした,どちらかというと写真は好きではありませんでした
そうかみんなと同じ写真を撮っているから比べられるんだ,そうかみんなと同じ写真を撮っているから比べられるんだ
人生負け続けてきたので,人生負け続けてきたので
街でいいやぁどうもどうもと,街でいやどうもどうもと
苦悩しながら強くなっていくストーリーに感動して,苦悩しながら強くなっていくストーリーに感動して
絶対に撮ってはいけないところに入ってバシバシッと撮って逃げるという,絶対に撮ってはいけないところに入ってバシバシッと取って逃げるという
今までの負けはこの技術力の無さだと気がついて,今までの負けはこの技術力のなさだと気がついて
光をコントロールできるのがプロです,光をコントロールできるのがプロです
発想力はありましたが,発想力はありましたが
これが僕の楽しいでした,これが僕の楽しいでした
このサラリーマンダムが認められて,このサラリーマンダムが認められて
今の僕の仕事につながっています,今の僕の仕事につながっています
とても楽しいです,とても楽しいです
自分らしく生きられるようになっていました,自分らしく生きれるようになっていました
最後に,最後に
あっあっ,よし
脚少し反るよー,少し取るよ
はーい足どけてよーよっしゃー,足を押させる
しゃおらーしゃーおらー,シャオーラー
大人だって楽しんでいいんです,大人だって楽しんでいいんです
まあまあ楽しいとかはみんなが真似できます,まあまあ楽しいとかはみんながマネできます
徹底的に楽しいを,徹底的に楽しいよ
自分にしかできないことを見つけたい人は,自分にしかできないことを見つけたい人は
何らかの形にして世の中にシェアします,何らかの形にして世の中にシェアします
楽しむということは,楽しむということは
楽しいは,楽しいわ
私にはできない,私にはできない
自分のことを信じて楽しんで,自分のことを信じて楽しんで
二千十四年二月二十五日,2014年2月25日
テレビではこんな声がたくさん流れていました,テレビではこんな声がたくさん流れていました
傷ついている子供を知ったことはもちろんですが,傷ついている子どもも知ったことはもちろんですが
その思いが私の心を苦しめました,その思いが私の心を苦しめました
優しい顔をして近づいてくる大人はそう言いました,優しい顔をして近づいてくる大人はそう言いました
いつも同じような光景が広がっていました,いつも同じような光景が広がっていました
よく見てみると,よく見てみると
命は大切なものだって一つだって無駄な命はないって,命は大切なものだって一つだって無駄な命はないって
痛みも悲しみも分からなくなりました,痛みも悲しみも分からなくなりました
クッションで叩きつけてしまったこともあります,クッションでたたきつけてしまったこともあります
目を合わせることすら止めてしまったこともあります,目を合わせることすらやめてしまったこともあります
私は大人に近づくにつれだんだんと,私は大人に近づくにつれだんだんと
親と似てきてしまっている自分がいたんです,親と似てきてしまっている自分がいたんです
子供の頃辛い経験をした分人に優しくなれるよ,子供の頃つらい経験をした分人に優しくなれるよ
アダルトチルドレンとは,アダルトチルドレントは
そしてこうも思いました,そしてこうも思いました
親を親としてしか見ることができていなかった,親を親としてしか見ることができていなかった
そう思うことができました,そう思うことができました
たとえ子供に愛情を注ぎたいと思っていたとしても,たとえ子供に愛情を注ぎたいと思っていたとしても
そして私はアダルトチルドレンの克服方法を探し続けました,そして私はアダルトチルドレンの克服方法を探し続けました
心の傷を癒していくという集団です,心の傷を癒していくという集団です
そして途方に暮れてしまったんです,そして途方に暮れてしまったんです
もっと身近に自分の問題を,もっと身近に自分の問題
実はその場所に足を運ぶこと自体が,実はその場所に足を運ぶこと
という現実があると思います,という現実があると思います
それとも自分を自分を救ってくれる制度でしょうか,それとも自分を救ってくれる制度でしょうか
ただ受け止めてもらえることただ理解してもらえること,ただ受け止めてもらえることただ理解してもらえること
専門的なものに頼るしかない現実があるんだと思います,専門的なものに頼るしかない現実があるんだと思います
そして子供を傷つける親を見た時に,そして子供を傷つける親を見た時に
でも私はそうじゃないと思います,でも私はそうじゃないと思います
どんな社会になるでしょう,どんな社会になるでしょう
選択することができるんじゃないかと思います,選択することができるんじゃないかと思います
私は自分を受け入れてくれる人たちに出会い,私は自分を受け入れてくれる人たちに出会い
そのことが今の私を生かしてくれました,そのことが今の私を生かしてくれました
えーありがとうございます,ありがとうございます
本当に日本中ダンサー人口ってすごく増えているんですよ,日本中ダンサー人口ってすごく増えてるんですよ
僕たちは面白そうなことは全部取り入れると,僕たちは面白そうなことは全部取り入れると
まあ何でもあの面白そうやと思ったものはですね全部取り入れて,何でも面白そうやと思ったものはですね全部取り入れて
あのたとえば僕らあの皿回しってみなさんご存知やと思うんですけども,例えば僕らのサラマワシって皆さんご存じだと思うんですけども
結構本当に誰も見たことないような新しいものが生まれたりとかして,結構本当に誰も見たことないような新しいものが生まれたりとかして
まあみなさんにご提供というかご披露させていけるいただける,皆さんにご提供というかご披露させていただける
僕はあの新しいダンスのジャンルやと思って活動させてもらってます,僕は新しいダンスのジャンルやと思って活動させてもらってます
今日はみなさまにあと短いショーですけども,今日は皆様にあと短い賞です
これを二つえー続けてご披露したいと思います,これを2つ続けてご披露したいと思います
いや失礼しました,いや失礼しました
日本人だけでなく外国の方の中にも,日本人だけでなく外国の方の中にも
お寺はどうですか,お寺はどうですか
皆さんにとってお寺という場所,皆さんにとってお寺という場所
秋の夜を楽しむイベントが行われます,秋の夜を楽しむイベントが行われます
それ以外にもほぼ一年中何かしらのイベントが行われている,それ以外にもほぼ1年中何かしらのイベントが行われている
それでもなぜこうした取り組みをしているのか,それでもなぜこうした取り組みをしているのか
人々が集いにぎわい楽しい場所,人々が集いにぎわい楽しい場所
例えば寺子屋という言葉が示すように,例えば寺小屋という言葉が示すように
また子どもの遊び場といえばお寺の境内,また子どもの遊び場といえばお寺の境内
今のお寺は亡くなった方のための場所,今のお寺は亡くなった方のための場所
お坊さんの中にでさえそうした認識の方がたくさんいらっしゃいます,お坊さんの中にでさえそうした認識の方がたくさんいらっしゃいます
