gt_text,pred_text
そしたら村人に今日うちでごはん食べていきなよって言われて,そしたら村人に今日うちでごはん食べていきなよって言われて。
でこれやばいなと思ってその日も探して次の日も探してもいなくて,でこれやばいなと思ってその日も探して次の日も探してもいなくて。
そこは六畳一間ぐらいの大きさの家でそこには七人の娘息子がいました,そこは6畳1間ぐらいの大きさの家でそこには7人の娘息子がいました。
このときに僕はこれが本当の旅なんだなって思ったんです,この時に僕はこれが本当の旅なんだなって思ったんです。
キャンピングカーで日本を回ったり,キャンピングカーで日本を回ったり。
それは好奇心というコンパスを壊さないでください,それは好奇心というコンパスを壊さないでください。
海外に行ったから成功するわけじゃない,海外に行ったから成功するわけじゃない。
幸せがどんどん増えてきました,幸せがどんどん増えていきました。
それを大切にしてください,それを大切にして下さい。
きっと誰もが想像したこともない正解があります,きっと誰もが想像したこともない正解があります。
工具を貸したりとか作りかたを教えるというプロジェクトをやっています,工具を貸したりとか作り方をしているっていうプロジェクトをやってます。
でこれがあのつい最近五月にすごく大きく劇的に変わりました,これがつい最近5月にすごく大きく劇的に変わりました。
面倒くさいお金で買ったほうが早いと,面倒くさいお金で買った方が早いと。
で夜まで遅くまで働いて,夜まで遅くまで働いて。
東京ってすごい人いるじゃないですか,東京ってすごい人いるじゃないですか。
実はすごい孤独感を感じてました,実はすごい孤独感を感じてました。
そういう風になったきっかけが実はあります,そういうふうになったきっかけが実はあります。
セルフビルドで自分たちの力で集会所を作りました,セルフビルドで自分たちの力で集会所を作りました。
こんな町できたらいいよねとかこんな道路作ろう,こんな町できたらいいよねとかこんな道路。
そういう時に流されてしまったコミュニティセンターがあった場所に,そういう時に流されてしまったコミュニティーセンターがあった場所に。
その結晶がこの集会所でした,その結晶がこの集会所でした。
この会場の半分ぐらいですかね,この会場の半分ぐらいですかね。
やっていく中で二日間でですね,やってく中で2日間でですね。
できた集会所じゃなくてさっきみなさんに見ていただいた,できた集会所じゃなくてさっき皆さんに見て頂いた。
でそういう時に地元の方からある言葉を教えていただきました,そういう時に地元の方がある言葉を教えて頂きました。
それが陸前高田でもああやって集会所をみんなで作るという原動力になっています,それが陸前高田でもああやって集会所をみんなでつくるっていう原動力になってます。
もっと心も豊かになるんじゃないかと思いました,もっと心も豊かになるんじゃないかと思いました。
例えば個人宅親子で一緒に子ども部屋を作りました,例えば個人宅親子で一緒に子ども部屋を作ります。
綺麗に完成されたリノベーションされた住宅街に住まなくても,きれいに完成されたリノベーションされた住宅に住まなくても。
あるいは日本って引越し多いんですよね,あるいは日本って引っ越し多いんですよね。
今日法人の企業の方もいらっしゃると思うんですけど,今日法人の企業の方もいらっしゃると思うんですけど。
でもし地域の人も入って一緒にこういうものを作ったとしたら,もし地域の人も入って一緒にこういうものを作ったとしたら。
二十代から三十代まで死因のナンバーワンは自殺です,20代から30代まで死因のナンバーワンは自殺です。
こういう笑顔がたとえば今日いらっしゃっている,こういう笑顔が例えば今日いらっしゃってる。
たとえばつくれる人がたくさん増えた街,例えばつくれる人がたくさん増えた街。
苦しいことも大変なこともみんなでやると楽しくなったりとか,苦しいことも大変なこともみんなでやると楽しくなったりとか。
ドイツから来ました,ドイツから来ました。
でこのロゴを選んだ理由というのはやっぱり,でこの論語を選んだ理由というのはやっぱり。
まあ変なもので場違いなものはおかしいってすぐ気づいちゃうんですよ,まあ変なもので場違いなものはおかしいってすぐ気付いちゃうんですよ。
あるいはかわいい高級感があってオシャレとか,あるいはかわいい高級感があっておしゃれ。
フォントのデデザインという仕事について知っている人は少ないかもしれません,フォントデザインという仕事について知っている人は少ないかもしれません。
デザイナーのやることフォントを作るデザイナーのやることって何か,デザイナーのやることフォントを作るデザイナーのやることって何か。
自分でアルファベットの形を発明するわけじゃなくて,自分でアルファベットの形を発明するわけじゃなくて。
世界的な欧文フォントのグランプリを受賞したフォントです,世界的なオーブンフォントのグランプリを受賞したフォントです。
でもグランプリを受賞したということは,でもグランプリを受賞したということ。
これが新しい今までにないと認めてもらったということになります,これが新しい今までにないと認めてもらったということになります。
ベテランのデザイナーが私のフォントを使ってくれて,ベテランのデザイナーが私のフォントを使ってくれて。
でこれは私のもう一つ,でこれは私のもう一つ。
それ以来ずっと欧文フォントのデザインのディレクションをしています,それ以来ずっとオーブンフォントのデザインのディレクションをしています。
最初は日本の漢字のデザインをしてました,最初は日本の漢字のデザインをしてました。
これらの本を読んでいくと,これらの本を読んでいくと。
そしてドイツのえー会社では,そしてドイツの会社では。
作り終えたフォントを見て彼らも満足してくれました,作り終えたフォントを見て彼らも満足してくれました。
えー石を掘る工芸家のところに泊まりに行って勉強したり,石を彫る工芸家のところに泊まりに行って勉強したり。
そういうことを考えたわけです,そういうことを考えたわけです。
実際はこれはあの単語の形,実際はこれは単語の形。
その黒の文字と文字との間の白い部分,その黒の文字と文字との間の白い部分。
駅や空港それから街の中で,駅や空港それから街の中で。
その時のフォントがどんな形だったかって覚えてますか,その時のフォントがどんな形だったかって覚えてますか?
やはり日本の中でこういったものを見るとよくわかるんですけども,やはり日本の中でこういったものを見るとよく分かるんですけども。
近年のヨーロッパでは,近年のヨーロッパでは。
はいではちょっと比較してみましょうか,はいではちょっと比較してみましょう。
こんなふうにするといっぺんに,こんなふうにすると。
文章全体を左右から縮める傾向がありますけども,文章全体を左右から縮める傾向がありますけども。
ただ左右を縮めたわけではなくて,ただ左右を縮めたわけではなくて。
でフォントにする時にはその目の錯覚を取り除いておきます,でフォントにする時にはその目の錯覚を取り除いておきます。
あらかじめこう左右にこう縮めたコンデンス体を使っているわけです,あらかじめ左右に縮めたコンテンツ体を使っているわけです。
今これを全部大文字だけで組んでますけれども,今これを全部大文字だけで組んでますけれども。
でいろんな形のフォントがあります,でいろんな形のフォントがあります。
一方その必要な時には目立つけれども,一方その必要な時には目立つけれども。
どうもありがとうございます,どうもありがとうございます。
モーショングラフィックスという映像を作っています,モーショングラフィックスという映像を作っています。
北海道情報大学のパンフレットを僕のところへ持ってきてくれて,北海道情報大学のパンフレットを僕のところへ持ってきてくれて。
もしかしたら私にもかっこいいデザインを作ることができるかもしれない,もしかしたら私にもかっこいいデザインを作ることができるかもしれない。
イタリアンレストランのショップカードを作るという課題だったんですが,イタリアンレストランのショップカードを作るという課題だったんですが。
たまたまネットサーフィンをしていた時に,たまたまネットサーフィンをしていた時に。
独学で始めてみようと思いました,独学で始めてみようと思いました。
色づくワックス,色づくワークス。
ファープ新登場,ファン新登場。
大学三年生になり,大学3年生になり。
マルチフォーム,パパ。
当時の私はかなり自信があったので,当時の私はかなり自信があったので。
アイデアや企画の斬新さやおもしろさを求めていたんですが,アイデアや企画の斬新さや面白さを求めていたんですが。
そして私は気がつきました,そして私は気が付きました。
どうしてこんなに涙の粒が,どうしてこんなにまみらのずとは
歌詞が若い子の恋愛をテーマにしたものだったので,歌詞が若い子の恋愛をテーマにしたものだったので。
それが珍しかったみたいで動画のコメントでも,それが珍しかったみたいで動画のコメントでも。
技術力の高さではなくて,技術力の高さではなくて。
なんかどっかで観たことがあるような感じだよね,何かどっかで見たことがあるような感じだよね。
そしてこんな映像を作ってみました,そしてこんな映像を作ってみました。
行けたらいいな東京シティ,行けたらいいな東京式
お墓にプロジェクションマッピングしたんです,お墓にプロジェクションマッピングしたんです。
他の表現手法も試してみようそう思いました,ほかの表現手法も試してみようそう思いました。
手描きアニメーションを作ることに決め,手描きアニメーションを作ることに決め
それからたくさん映像を作って,それからたくさん映像を作って。
東京の映像制作会社で働けることにもなりました,東京の映像制作会社で働けることにもなりました。
そしてインターネットにはたくさんのコンテンツがありますが,そしてインターネットにはたくさんのコンテンツがありますが。
私がこの町に来て地元の方に最初に言われた言葉です,私がこの町に来て地元の方に最初に言われた言葉です。
身近なもので遊ぶことを覚えました,身近なもので遊ぶことを覚えました。
色々な物があるこの地域,いろいろなものがあるこの地域。
でもそれをただ紹介するのではなく,でもそれをただ紹介するのではなく。
卵かけご飯を作る旅というのをご紹介しましょう,卵かけごはんを作る旅というのをご紹介しましょう。
シンプルなんだけどもこだわりを持った素材,シンプルなんだけどもこだわりを持った素材。
醤油の香りに包まれた蔵の中で大将のお話を伺います,しょうゆの香りに包まれた蔵の中で大将のお話を伺います。
でも私最初にこの大将にお会いしたときに,でも私最初にこの大将にお会いした時に。
そんな大将こだわりの醤油をいただきます,そんな大将こだわりのしょうゆを頂きます。
ちょうど卵かけご飯にかける卵を探していたときに仕事で行った展示会で,ちょうど卵かけごはんにかける卵を探していた時に仕事で行った展示会で。
農場で生産者さんにお話を伺うと,農場で生産者さんにお話を伺うと。
そしてご飯,そして、ごはん。
とのことだったので,とのことだったので。
ちょっとお話が好きなんですね,ちょっとお話が好きなんですね。
なかなかご飯が食べられない,なかなかごはんが食べられない。
百四十年の歴史がある醤油をかけて,140年の歴史があるしょうゆをかけて。
いかがですか,いかがですか?
または知っていたけれど気づかなかった遊び方,または知っていたけれど気付かなかった遊び方。
またはあるのは知っていてもそこでの本当の遊び方気づいていますか,またはあるのは知っていてもそこでの本当の遊び方気付いていますか?
卵かけご飯一杯を作る,卵かけごはん一杯を作る。
近所の散策に出かけてみませんか,近所の散策に出かけてみませんか?
でも気づいてないものが近くにきっとあるはずなんです,でも気付いていないものが近くにきっとあるはずなんです。
皆さんの好きな遊び方で,皆さんの好きな遊び方で。
私は見たときとっても幸せな気持ちになりました,私は見た時とっても幸せな気持ちになりました。
子どもたちの命の始まりはこれからの未来の始まり,子どもたちの命の始まりはこれからの未来の始まり。
私は子どもたちと携わる中で,私は子どもたちと携わる仲。
大学で福祉を学んだ後,大学で福祉を学んだ。
ハンディキャップを持った子どもたちの所に,ハンディキャップを持った子どもたちのところに。
そして働きながらも小学生たちと一緒にキャンプをする,そして働きながらも小学生たちと一緒にキャンプをする。
保育士をしてみると毎日いっぱい幸せでした,保育士をしてみると毎日いっぱい幸せでした。
そんなときある気付きを私は得ました,そんな時ある気付きを私は得ました。
何かが変わるんじゃないかなと思っています,何かが変わるんじゃないかなと思っています。
私はこの時言葉が出なくてなぜかショックを受けました,私はこの時言葉が出なくてなぜかショックを受けました。
そんなこと思ったときに,そんなこと思った時に。
たとえばうちの子落ち着きが無いのよねなんて言う親御さんたちがいたときに,例えばうちの子落ち着きがないのよねなんて言う親御さんたちがいた時に。
これよりももうちょっと厳しめの言葉で,これよりももうちょっと厳しめの言葉を。
それはどこに行ってしまうんだろう誰が聞いてくれるんだろう,それはどこに行ってしまうんだろう誰が聞いてくれるんだろう。
そんなことを思いました,そんなことを思いました。
でも私はそうではなくて,でも私はそうではなく。
彼女もまた保育士として,彼女もまた保育士として。
そして今では保育士二人で起業して会社をやっています,そして今では保育士2人で起業して会社をやっています。
そんなものをデザインしていけないだろうか,そんなものをデザインしていけないだろうか。
そして日本を越えて世界地球にいる子どもたち,そして日本を超えて世界地球にいる子どもたち。
それは保育園を超えて,それは保育園を越えて。
環境を設定しなければならないなと思いました,環境を設定しなければならないなと思いました。
学びがあったり楽しみがあったり,学びがあったり楽しみがあったり。
何か美味しいものを食べてもらったり,何かおいしいものを食べてもらって。
子どもたちの隣に笑顔でいられるような環境というところを,子どもたちの隣に笑顔でいられるような環境というところ。
あのみなさん思い出してみると,皆さん思い出してみる。
何か作り出していく,何か作り出していく。
こんな風に遊びが展開していきます,こんなふうに遊びが展開していきます。
何かを感じて帰っていく,何かを感じて帰っていく。
三回目にして六十家族が来てしまって,3回目にして60家族が来てしまう。
きっと行っちゃいけない場所も無いし,きっと行っちゃいけない場所もないし。
たとえば公園ではこんな形で,例えば公園ではこんな形で。
基本的なものは一緒にしました,基本的なものは一緒にしました。
ここでですねまあ親御さんたちが周りにいるんですけれども,ここで親御さんたちが周りにいるんですけれども。
その中で自分の世界を選択するというような,その中で自分の世界を選択するというような。
保育士たちと一緒にやっていくことにしたんです,保育士たちと一緒にやっていくことにしたんです。
そうしていくと親御さんたちは何回も来ます,そうしていくと親御さんたちは何回も来ます。
大人だから子どもだからと決めつけないこと,大人だから子どもだからと決めつけないこと。
なので完璧な人もいません,なので完璧な人もいません。
頭ごなしに否定をしないこと,頭ごなしに否定をしないこと。
え私たちが発する言葉に注意を傾けてもらって,私たちが発する言葉に注意を傾けてもらって。
子どもたちって大人がちょっと理解できないような物をこう作って,子どもたちって大人がちょっと理解できないようなものを作ってる。
自信満々で見せて来たりしませんか,自信満々でミスできたりしませんか?
たとえばチューリップを黒で描こうとします,例えばチューリップを黒で描こうとします。
そういうふうにしてちょっと大人が見守っていくと,そういうふうにしてちょっと大人が見守っていくと。
そしてどんな環境を選んで,そしてどんな環境を選んだ?
これはスカイプでフィリピンのストリートチルドレンの子どもたちと,これはスカイプでフィリピンのストリートチルデーの子どもたちと。
日本の子たちは,日本の子たちは。
遊びの先にこのように学びを得ていく,遊びの先にこのように学びを得ていく。
この日のことを一人でも思い出してくれたらいいなと思います,この日のことを一人でも思い出してくれたらいいなと思います。
これ遊びと言いますか,これ遊びといいますか?
やっぱり何かを作り出すことだけが遊びではなくて,やっぱり何かを作り出すことだけが遊びではなくて。
遊びは人と人とをつなぎ人と世界をつなぐ,遊びは人と人とをつなぎ人と世界をつなぐ。
さてそろそろ最後になりますが,さてそろそろ最後になりますが。
そしてまだなかなかうまくおしゃべりができない子たちの集まりでした,そしてまだなかなかうまくおしゃべりができない子たちの集まりでした。
本質の部分を私は何か感じることができました,本質の部分を私は何か感じることができました。
きっと今この地球にある色んな問題,きっと今この地球にあるいろんな問題。
もしかしたら企業の中でもそうかもしれませんが,もしかしたら企業の中でもそうかもしれませんが。
価値観を押し付けないこと,価値観を押しつけないこと。
みなさんはどんな社会を子どもたちにプレゼントしたいなと思いますか,皆さんはどんな社会を子どもたちにプレゼントしたいなと思いますか?
ご静聴ありがとうございました,ご清聴ありがとうございました。
誰にも分かってもらえませんし,誰にも分かってもらえませんし。
絵に描いたってダンスだっていいんですが,絵に描いたってダンスだっていいんですが。
誰の目にもあきらかな形を与え,誰の目にも明らかな形を与え
はいと言えなかった事はありますか,はいと言えなかったことはありますか?
私の中に想いがあると気付いたのは,私の中に思いがあると気付いたのは。
山田さんの十六年の編集経験を,山田さんの16年の編集経験を。
二年目や三年目の若い編集者たちでも,2年目や3年目の若い編集者たちでも。
何故かどうしてもはいという事が出来ませんでした,なぜかどうしてもはいと言うことができませんでした。
そうなってみて初めて何だか分からないけれど,そうなってみて初めて何だか分からないけれど。
言葉でボンボン出てくるような表面にはありません,言葉でポンポン出てくるような表面にはありません。
自分に問う必要があるんです,自分に問う必要があるんです。
私はいつも高校生たちと一緒にやっているように問いかけました,私はいつも高校生たちと一緒にやっているように問いかけました。
私は小論文の編集者になって最初の十年,私は小論文の編集者になって最初の10年。
文書を書く前の考える作業を丁寧にやらせたところ,文章を書く前の考える作業を丁寧にやらせたところ。
当時社会はメールを使うようになっていました,当時社会はメールを使うようになっていました。
私は自分の頭で考え自分の想いを自分の言葉で表現できる,私は自分の頭で考え自分の思いを自分の言葉で表現できる。
未来は誰にも分かりません,未来は誰にも分かりません。
ひとつだけこれは言えますそれは,一つだけこれは言えます。
ただ箱を乗り換えるように選択をしてきました,ただ箱を乗り換えるように選択をしてきました。
朝の風景はそれまでとまったく違って見えました,朝の風景はそれまでと全く違って見えました。
会社を辞めた私に待っていたもの,会社を辞めた私に待っていたもの。
今まで私を生かしてくれた社会的居場所,今まで私を生かしてくれた社会的居場所。
私という存在の支柱でした,私という存在の手中でした。
今日の私は明日の私ではない,今日の私は明日の私ではない。
私の経験のすべてを捧げるように書きました,私の経験の全てをささげるように書きました。
初めての本は文章術の本七ヶ月かけて書きました,初めての本は文章術の本7か月かけて書きました。
私の最初の本を読む一人の読者に何が言いたいかと考え詰めたとき,私の最初の本を読む一人の読者に何が言いたいかと考え詰めた時。
所属がなかろうが肩書きがなかろうがそれがどうした,所属がなかろうが肩書がなかろうがそれがどうした。
クモが自分の腹から糸を出して巣を張るようにして,クモが自分の腹から糸を出して巣を張るようにして。
人間には深い内的な喜びがあります,人間には深い内的な喜びがあります。
書くことは苦しいでも書き続けていればいつか,書くことは苦しいでも書き続けていればいつか。
まだ現実にないものも人は書いて作る事ができる,まだ現実にないものも人は描いて作ることができる。
私の本は翻訳されて海外に羽ばたいていきます,私の本は翻訳されて海外に羽ばたいていきます。
無いものをあなたは書いて作ることができる,ないものをあなたは書いて作ることができる。
そしてあなたは想いを形にするすばらしい装置を持っている,そしてあなたは思いを形にするすばらしい装置を持っている。
まあ今日はちょっと違う話をさせていただきたいと思います,まあ今日はちょっと違う話をさせていきたいと思います。
同じイベントに参加しているわけですけども,同じイベントに参加しているわけですけども。
当たり前ですよね,当たり前ですよね。
えーまあことあるごとにえー何度も何度も,事あるごとに何度も何度も。
ネンキンといいます,年金といいます。
あります,いきます。
意外なほどえー,意外なほど。
えーまあベタベタしたマヨネーズみたいなえー姿形,ベタベタしたマヨネーズみたいな姿形。
ですはい僕もそうなんですけどそれで,僕もそうなんですけどそれで。
そう考えると,そう考える。
少し見え方が変わってくるんじゃないかっていうふうに思うわけです,もう少し見え方が変わってくるんじゃないかっていうふうに思うわけです。
この一つ一つが,この一つ一つが。
何年も何年も粘菌を飼い続けてきた,何年も何年も年金を買い続けた。
えーこんな感じってまあどういう感じなのかなって,こんな感じってまあどういう感じなのかな。
でこの管,でこの管。
というふうにまず思った,いうふうにまずは思った。
血管網を作るとしたら,血管網作るとしたら。
などなどなどですね,などなどなどですね。
この粘菌の姿を見ることができなくなった,この粘菌の姿を見ることができなくなった。
こういうふうに見え方がどんどんどんどんこう変わってくるですね,こういうふうに見え方がどんどんどんどんこう変わっていくんですね。
これが僕にとって,これが僕にとって。
閉じ込められている,閉じ込められてる。
行き止まりのところに伸びてた体を引き上げて,行き止まりのところに伸びてた体を引き上げて。
それを取ってえー,それを取って。
やるじゃんっていうふうに思ったわけです,やるじゃんっていうふうに思ったけど。
最短経路を探してるのかっていうわけですけども,最短経路を探してるのかっていうわけですけども。
これはですね流れが活発だと太くなるし,これはですね流れが活発だと太くなるし。
その部分の管ですね,その部分の管ですね。
それで答えを出すという意味で自律分散方式というふうに呼ばれています,それで答えを出すという意味で自律分散方式というふうに呼ばれています。
でそんなこ時期がまあ六年とか七年ぐらいあった,そんな時期が6年とか7年ぐらいあった。
えーどこかにですねえー学問のえー神様がいて,どこかにですね学問の神様がいて。
えー僕自身の粘菌に対するえー関心っていうのは,僕自身の年金に対する関心。
絵柄になっています,絵柄になっています。
そういうある種の故障に対する耐性,そういうある種の故障に対する体制。
でこの三つはですねそれぞれを,この3つはですねそれぞれを1つ。
えーネットワークを作ってるっていうことが分かった,ネットワークを作ってるっていうことが分かったんですね。
実際のたとえば鉄道網のネットワーク,実際の例えば鉄道網のネットワーク。
えー単細胞のアメーバの研究をまあしてきたわけですけども,単細胞のアメーバの研究をしてきたわけですけども。
この研究をしているときに,この研究をしてる時に。
写真というのを撮りまして,写真というのを撮りまして。
こういう手作業を,こういう手作業を。
人間のやることではないというふうに言われたんですね,人間のやることではないというふうに言われたんですね。
まあこんな感じのつなぎ方だよねっていうふうな感覚がこう,まあこんな感じのつなぎ方だよねっていうふうな感覚がこう。
そこからですね何か言語化したこう見方問題意識を,そこからですね何か言語化した見方問題意識を持っている。
この問題に対して,この問題に対して。
その時間というのは,その時間というのは
粘菌方式の解き方っていうのを,年金方式の解き方っていうのを。
こうわれわれのカーナビに使うなんてことは,我々のカーナビに使うなんてことは。
まあそういうふうになってですね,まあそういうふうになってるわけですね。
来ないとも限らない,来ないとも限らない。
まああの,まああの。
何が何をやっていると幸せなのかっていうことを,何をやってると幸せなのかっていうこと。
えーみなさまご存知だと思いますけどファーブル昆虫記っていうのがあります,皆さんもご存じだと思いますがファーブル昆虫記っていうのがあります。
えー彼は研究を成しえたっていうこと,彼は研究を成し得たっていうこと。
非常に明快なえー結論を導き出してるっていうこと,非常に明快な結論を導き出してるっていうことなんです。
えーそれはえーそういう見方がやっぱり必要だったわけです,それはそういう見方がやっぱり必要だったわけです。
もう見えてたと思うんですね,もう逃げてたと思うんですね。
もう一つの問題なんです,もう一つの問題が。
今日は学校へ行きたいっていうふうにまあ思ってたわけですね,今日は学校へ行きたいっていうふうに今思ってたわけですね。
うー投げ出したいっていうことも置いといてですね,う投げ出したいっていうことも置いといて。
見れば見るほど自分の自己表現になっている,見れば見るほど自分の自己表現になってる。
その頃小学校の頃の図画工作の真っすぐ延長線上にあります,そのころ小学校の頃の図画工作のまっすぐ延長線上にあります。
やっぱりまったく同じものなんですね,やっぱり全く同じものなんですね。
机にしえー座りながら,机に座りながら。
でみんなこんなふうに色んなことをえー,みんなこんなふうにいろんなことを。
非常によく考えた,非常によく考えています。
可愛がるといいますか大事に思ってたわけですね,かわいがるといいますか大事に思ってたんですね。
必ず固有の見方っていうのがあると思います,必ず固有の見方っていうのがあると思います。
これまでの研究生活だったのかなっていうふうに思います,これまでの研究生活だったのかなっていうふうに思います。
大学に通いながら食の分野で起業準備中です,大学に通いながら食の分野で起業準備中です。
中学校二年生のホストシスターと小学校二年生のホストブラザー,中学校2年生のホストシスターと小学校2年生のホストブラザー。
まだプレートにたくさんパスタが残っているのに,まだプレートにたくさんパスタが残っているのに。
その光景はすごく衝撃的でした,その光景はすごく衝撃的でした。
世界の一方ではこんなにたくさん食べ物が捨てられているのに,世界の一方ではこんなにたくさん食べ物が捨てられているのに。
そんな世界の実現を目指して活動を始めました,そんな世界の実現を目指して活動を始めました。
そういうのを身をもって実感しました,そういうのを身をもって実感しました。
イワシっていうのは凄い傷つきやすくて鮮度の劣化が早いです,イワシっていうのはすごい傷つきやすくて鮮度の劣化が早いです。
その時日本はそんなに捨てていないだろうという風に思ったんです,その時日本はそんな捨ててないだろうっていうふうに思ったんです。
世界の食糧援助量の約二倍に値します,世界の食料援助量の約2倍に値します。
私は生産段階のキーワードは自然のブレ,私は生産段階のキーワードは自然のブレ。
規格って何だよって,企画って何だよって。
それは贈答用などに使われるような形の美しいものと,それは贈答用などに使われるような形の美しいものと。
加工用果物流通事業ミニナルミでした,加工用果物流通事業ミニナルミでした。
おいしく食べることができません,おいしく食べることができません。
例えば土がついているってことはこれは朝採ってくれたのかなとか,例えば土がついてるってことはこれは朝採ってくれたのかなとか。
捨てられてしまうような食材,捨てられてしまうような食材。
でもその紙切れ一枚に数えられないほどの物語や愛が込められているから,でもその紙切り一枚に数えられないほどの物語や愛が込められているから。
コンビニやスーパーなど工業製品化されていったり,コンビニやスーパーなど工業製品化されていったり。
じゃあ全部残さず食べよう美味しく食べようっていう風に,じゃあ全部残さず食べようおいしく食べようっていうふうに。
例えばおにぎり一つを捨てるってなった時に,例えばおにぎり1つを捨てるってなった時に。
こういう風に食べてくださいって,こういうふうに食べてくださいって。
消費者はどんどん食のことを考えなくなっています,消費者はどんどん食のことを考えなくなっています。
自分が何を食べているか分からずに食を選択している人は,自分が何を食べているか分からずに食を選択している人は。
仕組みが変わったとしても消費者の食の選択が変わらなければ,仕組みが変わったとしても消費者の食の選択は変わらなければ。
なったとしたら,なったとしたら。
仕組みと意識の両側面からの解決が必要です,仕組みと意識の両側面からの解決が必要です。
しかしその技術が生まれた背景やその将来性がきちんと理解されれば,しかしその技術が生まれた背景やその将来性がきちんと理解されれば。
それに対して私たちはどのような姿勢で向き合っていけば良いんでしょうか,それに対して私たちはどのような姿勢で向き合っていけばいいんでしょうか。
個人向けのゲノム解析サービスを提供しながら,個人向けのゲノム解析サービスを提供しながら、
電気がコンピューターを生んでそれがインターネットに接続されました,電気がコンピューターを生んでそれがインターネットに接続されました。
そしてゲノムの解析技術が非常に発展してきた,そしてゲノムの解析技術が非常に発展してきています。
ゲノムというキーワードが今突然出てきたのではなくて,ゲノムというキーワードが今、突然出てきたのではなくて。
そういうステージに来ているんです,そういうステージに来ているんです。
今後はさらに加速して急速に発展してゆく,今後は更に加速して急速に発展していく。
あるいはこれまで医者の問診でしか分からなかったうつ病の診断が,あるいはこれまで医者の問診でしか分からなかったうつ病の診断。
私は遺伝子解析サービスを提供している訳ですけれども,私は遺伝子解析サービスを提供しているわけですけれども。
それに対する人間社会の理解というのが追いついてない,それに対する人間社会の理解というのが追いついてない。
しかしみなさんの中で特に専門家ではないという方のほうが,しかし皆さんの中で特に専門家ではないという方のほうが。
その情報を誤解して過度にとらえて,その情報を誤解して過度に捉えた。
今このサイエンスが私たちの生活を大きく変えていく,今このサイエンスが私たちの生活を大きく変えていく。
変化することは受け入れた上で真摯に建設的な議論をしていくべきです,変化することは受け入れたうえで真摯に建設的な議論をしていくべきです。
驚くべきほど多いんですがそれは違うと思います,驚くべきほど多いんですがそれは違うと思います。
ではなくてその不完全さがなくなっていって進化していくのは,ではなくてその不完全さがなくなっていて進化していくの。
発信していく,発信していく。
遺伝子や生命の解明をしていきたいと思っています,遺伝子や生命の解明をしていきたいと思っています。
越えていかないといけないのも事実です,超えていかないといけないのも事実です。
みなさんこんにちは,皆さんこんにちは。
定年後は自宅で母の介護をしておりまして,定年後は自宅で母の介護をしておりまして。
ならばこの介護ライフやシニアライフには,ならばこの介護ライフやシニアライフには。
お教えするだけではなくて,お教えするだけではなくて。
皆さんにもお知らせするようにしています,皆さんにお知らせするようにしています。
デザインを考えていくというものです,デザインを考えていくというものです。
そんな風に思っております,そんなふうに思っております。
このようなあの私だけのたった一つのペンダント等というものも,このような私だけのたった一つのペンダントなるというものも。
あのいわゆる大量消費社会の波にそのまま流されていくという方が,あのいわゆる大量消費社会の波にそのまま流されていくというか。
人間が主人公になって何か作るのがいいなあということです,人間が主人公になって何か作るのがいいなということです。
どうもそこが使い勝手が悪いシニアには使いにくいとか,ここが使い勝手が悪いシニアには使いにくい。
一番自分にとって大切なミッションなんです,一番自分にとって大切なミッションなんです。
シニアにとって相応しいインターネットの交流サイトというのを,シニアにとってふさわしいインターネットの交流サイトというのはですね
さらにアメリカフィリピン台湾スペイン等に,更にアメリカフィリピン台湾スペインなどに。
年齢的にはまあ七十歳以上の方が多いんですけど,年齢的には70歳以上の方が多いんですけど。
それからもうひとつまあレンタルサーバーの上に,それからもう一つレンタルサーバーの上。
ご家庭で介護をしておられる方なんかがおります,ご家庭で介護をしておられる方なんかがあります。
インターネット上に議案を提示して,インターネット上に議案を提示して。
こういうことができるんだと思うんです,こういうことができるんだと思うんです。
ひとつにはですねそのー会議シシステムというものを,一つにはですね会議士システム。
またあの日本でも夏目漱石さんなんかは,また日本でも夏目漱石さんなの。
でどうしてそれがいいのかと言いますと,でどうしてそれがいいのかといいますと。
とういうようなことで,というようなこと。
私達ハイシニアというのは,私たち廃止には。
こういうことについて語りあうのは,こういうことについて語り合う。
とはいえ,とはいえ
やっております,やっております。
ま両方とも承知しているんですけど,まあ両方とも承知しているんですけど。
戦前戦中戦後をあの生き抜いて,戦前戦中戦後を生き抜いた。
そんな活動もしております,そんな活動もしております。
そういうネガティブな情報がどんどんどんどん,そういうネガティブな情報がどんどんどんどん。
あの理想と現実の間にはギャップがあります,理想と現実の間にはギャップがあります。
与えて頂きましてどうもありがとうございました,与えて頂きましてどうもありがとうございました。
なんでも出来るなんでもしていいよと言われたら,何でもできる何でもしていいよって言われたら。
で何が言いたいかっていうと,で何が言いたいかっていうと。
もっと美味しいものが食べたいとか,もっとおいしいものが食べたいとか。
案外この欲に素直に従っている人って,案外この欲に素直に従っている人って。
何を考えたっていい,何を考えたっていい?
こういう枠から外れてみてその先の人生,こういう枠から外れてみてその先の人生。
まず私は大学を卒業した後に就職活動をしませんでした,まず私は大学を卒業したあとに就職活動をしませんでした。
社会的なプレッシャー,社会的なプレッシャー。
今までずっとレールが準備されてきたからです,今までずっとレールが準備されてきたからです。
まさかそれまでの自分の人生が,まさかそれまでの自分の人生がないと。
知らなかったからです,知らなかったからです。
そして大学就職という,そして大学就職という。
そして私がこのことに気づいたのは,そして私がこのことに気付いたのは。
